Player,MIN,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK
Isaiah Hartenstein,7.9,1.9,0.7,1.5,0.1,0.2,0.4,0.5,0.8,0.9,1.7,0.5,0.5,0.4,2.0
Isaiah Hicks,10.8,4.0,1.3,2.7,0.0,0.0,1.3,1.7,0.7,1.7,2.3,0.7,0.3,1.0,1.7
Isaiah Thomas,15.1,8.1,2.8,8.3,1.0,3.6,1.4,2.3,0.4,0.7,1.1,1.9,1.5,0.1,1.4
Ish Smith,22.3,8.9,3.7,8.7,0.8,2.4,0.8,1.1,0.4,2.2,2.6,3.6,1.1,0.2,1.9
Ivan Rabb,14.7,5.8,2.4,4.3,0.1,0.3,1.0,1.4,1.4,2.8,4.2,1.1,0.7,0.3,1.8
Ivica Zubac,17.6,8.9,3.6,6.4,0.0,0.0,1.7,2.1,1.9,4.2,6.1,1.1,1.2,0.9,2.3
J.J. Barea,19.8,10.9,4.2,10.1,1.0,3.4,1.4,2.1,0.3,2.2,2.5,5.6,1.9,0.0,1.3
J.P. Macura,8.4,3.0,1.5,4.5,0.0,2.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0
JJ Redick,31.3,18.1,5.9,13.5,3.2,8.0,3.0,3.4,0.3,2.2,2.4,2.7,1.3,0.2,1.7
JR Smith,20.2,6.7,2.5,7.2,1.1,3.5,0.7,0.9,0.0,1.6,1.6,1.9,1.0,0.3,1.7
JaKarr Sampson,31.8,20.0,7.3,13.5,1.3,3.5,4.3,5.3,1.3,6.8,8.0,1.0,1.0,0.8,2.0
JaMychal Green,21.1,9.4,3.5,7.3,1.1,2.7,1.2,1.6,1.6,4.7,6.3,0.8,1.3,0.5,3.0
JaVale McGee,22.3,12.0,5.3,8.5,0.0,0.2,1.3,2.0,2.6,4.9,7.5,0.7,1.4,2.0,2.8
Jabari Parker,26.9,14.5,5.8,11.7,1.0,3.0,2.0,2.9,1.2,5.3,6.6,2.4,2.4,0.5,2.3
Jacob Evans,6.8,1.3,0.6,1.8,0.1,0.5,0.0,0.0,0.2,0.6,0.8,0.8,0.4,0.1,0.9
Jae Crowder,27.1,11.9,4.0,10.0,2.2,6.5,1.8,2.5,0.8,4.1,4.8,1.7,1.1,0.4,2.1
Jahlil Okafor,15.8,8.2,3.6,6.1,0.0,0.1,1.0,1.5,1.4,3.3,4.7,0.7,0.9,0.7,1.6
Jake Layman,18.7,7.6,3.0,6.0,0.8,2.5,0.7,1.0,0.8,2.3,3.1,0.7,0.6,0.4,1.6
Jakob Poeltl,16.5,5.5,2.4,3.8,0.0,0.0,0.6,1.2,2.3,3.0,5.3,1.2,0.6,0.9,1.6
Jalen Brunson,21.8,9.3,3.6,7.7,0.9,2.5,1.2,1.6,0.3,2.0,2.3,3.2,1.2,0.1,1.7
Jalen Jones,13.4,5.1,1.6,3.9,0.6,1.8,1.2,1.7,0.7,1.4,2.1,0.4,0.5,0.1,1.7
Jamal Crawford,18.9,7.9,2.7,6.8,1.0,3.2,1.5,1.7,0.1,1.2,1.3,3.6,1.5,0.2,1.2
Jamal Murray,32.6,18.2,6.8,15.6,2.0,5.5,2.5,3.0,0.9,3.4,4.2,4.8,2.1,0.4,2.0
James Ennis III,21.2,6.7,2.4,5.1,0.9,2.7,1.0,1.4,1.0,2.1,3.1,0.7,0.6,0.4,2.6
James Harden,36.8,36.1,10.8,24.5,4.8,13.2,9.7,11.0,0.8,5.8,6.6,7.5,5.0,0.7,3.1
James Johnson,21.2,7.8,3.0,6.9,0.9,2.7,0.9,1.3,0.4,2.8,3.2,2.5,1.3,0.5,2.1
James Nunnally,6.8,2.4,0.8,2.3,0.5,1.7,0.3,0.3,0.0,0.3,0.3,0.5,0.1,0.0,0.7
Jared Dudley,20.7,4.9,1.7,4.1,0.9,2.6,0.5,0.8,0.6,2.1,2.6,1.4,0.7,0.3,2.2
Jared Terrell,7.9,2.2,0.9,2.8,0.3,1.2,0.2,0.4,0.1,0.4,0.4,0.9,0.7,0.1,1.1
Jarell Martin,7.8,2.7,1.0,2.5,0.5,1.4,0.2,0.3,0.3,1.5,1.7,0.4,0.3,0.2,1.2
Jaren Jackson Jr.,26.1,13.8,5.1,10.2,0.9,2.4,2.6,3.4,1.3,3.4,4.7,1.1,1.7,1.4,3.8
Jaron Blossomgame,16.3,4.2,1.7,3.9,0.4,1.4,0.4,0.5,1.0,2.7,3.6,0.5,0.4,0.3,0.7
Jarred Vanderbilt,4.1,1.4,0.5,1.1,0.0,0.1,0.4,0.6,0.4,0.9,1.4,0.2,0.5,0.1,0.5
Jarrett Allen,26.2,10.9,4.2,7.1,0.1,0.6,2.5,3.5,2.4,6.0,8.4,1.4,1.3,1.5,2.3
Jason Smith,9.5,3.3,1.1,3.0,0.5,1.3,0.7,0.8,0.8,1.8,2.6,0.7,0.7,0.4,1.5
Jawun Evans,8.0,0.8,0.4,1.8,0.0,0.4,0.0,0.0,0.1,1.4,1.5,1.3,0.8,0.0,1.0
Jaylen Adams,12.6,3.2,1.1,3.2,0.7,2.2,0.2,0.3,0.3,1.4,1.8,1.9,0.8,0.1,1.3
Jaylen Brown,25.9,13.0,5.0,10.7,1.3,3.7,1.8,2.7,0.9,3.4,4.2,1.4,1.3,0.4,2.5
Jaylen Morris,7.1,2.5,1.0,2.5,0.3,0.8,0.3,0.5,0.0,1.3,1.3,1.0,0.3,0.0,0.3
Jayson Tatum,31.1,15.7,5.9,13.1,1.5,3.9,2.5,2.9,0.9,5.2,6.0,2.1,1.5,0.7,2.1
Jeff Green,27.2,12.3,4.2,8.9,1.4,4.2,2.4,2.7,0.7,3.3,4.0,1.8,1.3,0.5,2.1
Jeff Teague,30.1,12.1,4.2,9.9,0.8,2.5,2.9,3.6,0.4,2.1,2.5,8.2,2.3,0.4,2.1
Jemerrio Jones,23.9,4.5,2.0,5.5,0.3,1.7,0.2,0.3,2.7,5.5,8.2,2.2,0.8,0.8,1.7
Jerami Grant,32.7,13.6,5.1,10.3,1.4,3.7,2.0,2.8,1.2,4.0,5.2,1.0,0.8,1.3,2.7
Jeremy Lamb,28.5,15.3,5.5,12.4,1.5,4.2,2.9,3.3,0.8,4.7,5.5,2.2,1.0,0.4,1.8
Jeremy Lin,19.4,9.6,3.2,7.3,0.7,2.5,2.4,2.8,0.3,2.1,2.4,3.1,1.7,0.2,1.9
Jerian Grant,15.6,4.2,1.5,3.7,0.7,1.8,0.4,0.7,0.3,1.3,1.6,2.6,0.9,0.1,1.3
Jerome Robinson,9.7,3.4,1.3,3.3,0.5,1.7,0.2,0.3,0.1,1.2,1.2,0.6,0.4,0.1,1.4
Jerryd Bayless,19.3,6.1,2.4,6.8,0.9,2.9,0.5,0.8,0.3,1.5,1.8,3.5,0.9,0.1,1.6
Jevon Carter,14.8,4.4,1.4,4.7,0.9,2.6,0.7,0.8,0.4,1.3,1.7,1.8,0.8,0.3,1.4
Jimmer Fredette,10.8,3.7,1.3,4.8,0.0,2.2,1.0,1.0,0.2,1.0,1.2,1.3,0.8,0.0,0.8
Jimmy Butler,33.6,18.7,6.4,13.9,1.0,3.0,4.8,5.6,1.9,3.4,5.3,4.0,1.5,0.6,1.7
Joakim Noah,16.5,7.1,2.6,5.1,0.0,0.0,1.9,2.6,1.4,4.3,5.7,2.1,1.2,0.7,2.3
Jodie Meeks,13.0,6.4,2.6,4.9,1.0,2.3,0.1,0.1,0.1,1.4,1.5,1.0,0.3,0.1,0.6
Joe Chealey,7.8,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Joe Harris,30.2,13.7,4.9,9.8,2.4,5.1,1.4,1.8,0.7,3.1,3.8,2.4,1.6,0.2,2.4
Joe Ingles,31.3,12.1,4.4,9.8,2.3,5.9,1.1,1.5,0.4,3.6,4.0,5.7,2.4,0.2,2.2
Joel Embiid,33.7,27.5,9.1,18.7,1.2,4.1,8.2,10.1,2.5,11.1,13.6,3.7,3.5,1.9,3.3
John Collins,30.0,19.5,7.6,13.6,0.9,2.6,3.3,4.4,3.6,6.2,9.8,2.0,2.0,0.6,3.3
John Henson,13.5,5.6,2.2,4.8,0.8,2.2,0.4,0.7,1.1,3.9,5.1,1.0,0.9,0.8,1.1
John Holland,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Jenkins,12.8,4.7,1.6,4.0,0.8,2.2,0.6,0.7,0.2,1.2,1.4,0.8,0.3,0.1,0.4
John Wall,34.5,20.7,7.7,17.3,1.6,5.3,3.8,5.5,0.5,3.2,3.6,8.7,3.8,0.9,2.2
Johnathan Motley,7.1,4.6,1.8,3.3,0.0,0.1,1.1,1.8,0.8,1.5,2.3,0.5,0.7,0.1,1.2
Johnathan Williams,15.5,6.5,2.7,4.6,0.0,0.1,1.1,2.0,2.0,2.1,4.1,0.5,0.7,0.3,2.6
Jon Leuer,9.8,3.8,1.6,2.8,0.0,0.3,0.6,0.8,0.7,1.7,2.4,0.3,0.6,0.1,1.5
Jonah Bolden,14.5,4.7,1.8,3.7,0.8,2.2,0.3,0.6,1.1,2.7,3.8,0.9,0.8,0.9,2.3
Jonas Jerebko,16.7,6.3,2.2,4.9,0.9,2.6,0.9,1.1,1.0,3.0,3.9,1.3,0.6,0.2,1.9
Jonas Valanciunas,22.3,15.6,6.1,11.0,0.3,1.0,3.0,3.8,2.2,6.4,8.6,1.4,1.8,1.1,3.0
Jonathan Isaac,26.6,9.6,3.5,8.1,1.1,3.5,1.5,1.8,1.3,4.2,5.5,1.1,1.0,1.3,1.9
Jonathon Simmons,19.0,6.5,2.4,6.3,0.5,1.9,1.3,1.7,0.5,1.8,2.3,2.3,1.2,0.3,1.6
Jordan Bell,11.6,3.3,1.5,2.8,0.0,0.0,0.4,0.6,0.8,1.9,2.7,1.1,0.6,0.8,1.2
Jordan Clarkson,27.3,16.8,6.5,14.6,1.8,5.5,2.0,2.4,1.0,2.3,3.3,2.4,1.7,0.2,1.4
Jordan Loyd,4.6,2.4,0.7,1.5,0.3,0.7,0.8,0.9,0.1,0.7,0.8,0.5,0.2,0.0,0.4
Jordan McRae,12.3,5.9,2.3,4.8,0.4,1.3,1.0,1.3,0.2,1.3,1.5,1.1,0.6,0.3,1.0
Jordan Sibert,4.2,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Calderon,12.9,2.3,0.9,2.4,0.3,1.2,0.2,0.2,0.2,1.0,1.2,2.3,0.7,0.1,1.3
Josh Hart,25.6,7.8,2.8,6.9,1.4,4.1,0.8,1.2,0.5,3.2,3.7,1.4,0.9,0.6,2.2
Josh Jackson,25.2,11.5,4.4,10.6,0.9,2.8,1.8,2.7,0.8,3.6,4.4,2.3,2.2,0.7,2.6
Josh Okogie,23.7,7.7,2.6,6.9,0.8,2.9,1.6,2.2,0.6,2.4,2.9,1.2,0.9,0.4,2.2
Josh Richardson,34.8,16.6,5.8,14.1,2.2,6.3,2.7,3.2,0.7,2.9,3.6,4.1,1.5,0.5,2.7
Jrue Holiday,35.8,21.2,8.2,17.3,1.8,5.4,3.1,4.0,1.1,3.9,5.0,7.7,3.1,0.8,2.2
Juancho Hernangomez,19.4,5.8,2.0,4.5,0.9,2.6,0.9,1.2,0.9,2.9,3.8,0.8,0.5,0.3,1.3
Julian Washburn,14.1,2.2,0.9,2.7,0.3,1.3,0.2,0.2,0.4,1.8,2.3,0.8,0.4,0.1,0.9
Julius Randle,30.6,21.4,7.8,14.9,0.9,2.7,4.9,6.7,2.2,6.5,8.7,3.1,2.8,0.6,3.4
Justin Anderson,9.7,3.7,1.3,3.3,0.5,1.6,0.5,0.7,0.5,1.3,1.8,0.5,0.5,0.3,1.0
Justin Holiday,31.8,10.5,3.7,9.5,2.0,5.7,1.2,1.3,0.6,3.4,3.9,1.8,1.3,0.4,2.0
Justin Jackson,19.9,7.2,2.7,6.0,1.1,3.0,0.8,1.0,0.5,2.1,2.6,1.2,0.4,0.2,1.2
Justin Patton,6.9,1.7,0.7,2.3,0.0,0.7,0.3,0.7,0.7,1.3,2.0,1.0,0.0,0.0,1.7
Justise Winslow,29.7,12.6,4.9,11.3,1.5,3.9,1.3,2.1,1.0,4.4,5.4,4.3,2.2,0.3,2.7
Jusuf Nurkic,27.4,15.6,5.8,11.5,0.0,0.4,3.9,5.1,3.4,7.0,10.4,3.2,2.3,1.4,3.5
Kadeem Allen,21.9,9.9,3.4,7.4,0.9,1.9,2.2,2.8,0.4,2.3,2.7,4.0,1.4,0.2,2.4
Kalin Lucas,5.6,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0
Karl-Anthony Towns,33.0,24.4,8.8,17.1,1.8,4.6,4.9,5.8,3.4,9.0,12.4,3.4,3.1,1.6,3.8
Kawhi Leonard,34.0,26.6,9.3,18.8,1.9,5.0,6.1,7.1,1.3,6.0,7.3,3.3,2.0,0.4,1.5
Keita Bates-Diop,16.8,5.0,2.0,4.7,0.4,1.7,0.6,0.9,0.5,2.2,2.8,0.6,0.5,0.5,1.0
Kelly Olynyk,22.9,10.0,3.3,7.1,1.4,4.0,1.9,2.3,0.9,3.8,4.7,1.8,1.4,0.5,2.3
Kelly Oubre Jr.,28.0,15.2,5.4,12.2,1.6,4.9,2.7,3.5,1.0,3.7,4.7,1.2,1.5,0.9,2.6
Kemba Walker,34.9,25.6,8.9,20.5,3.2,8.9,4.6,5.5,0.6,3.8,4.4,5.9,2.6,0.4,1.6
Kenneth Faried,19.7,10.4,4.2,7.2,0.2,0.7,1.7,2.7,2.6,4.1,6.8,0.5,0.9,0.6,2.2
Kenrich Williams,23.5,6.1,2.3,6.1,1.1,3.4,0.3,0.4,1.2,3.6,4.8,1.8,0.8,0.4,2.1
Kent Bazemore,24.5,11.6,4.1,10.3,1.4,4.5,1.9,2.6,0.6,3.3,3.9,2.3,1.8,0.6,2.5
Kentavious Caldwell-Pope,24.8,11.4,4.0,9.2,1.8,5.3,1.7,1.9,0.6,2.3,2.9,1.3,0.8,0.2,1.7
Kevin Durant,34.6,26.0,9.2,17.7,1.8,5.0,5.7,6.5,0.4,5.9,6.4,5.9,2.9,1.1,2.0
Kevin Huerter,27.3,9.7,3.7,8.8,1.8,4.7,0.5,0.7,0.8,2.5,3.3,2.9,1.5,0.3,2.1
Kevin Knox II,28.8,12.8,4.5,12.2,1.7,4.9,2.2,3.0,0.8,3.7,4.5,1.1,1.5,0.3,2.3
Kevin Love,27.2,17.0,5.0,12.9,2.4,6.7,4.7,5.2,1.5,9.4,10.9,2.2,1.9,0.2,2.5
Kevon Looney,18.5,6.3,2.7,4.3,0.0,0.1,0.8,1.3,2.4,2.8,5.2,1.5,0.6,0.7,2.6
Khem Birch,12.9,4.8,1.8,3.0,0.0,0.0,1.2,1.7,1.6,2.2,3.8,0.8,0.4,0.6,1.4
Khris Middleton,31.1,18.3,6.6,14.9,2.3,6.2,2.8,3.4,0.6,5.3,6.0,4.3,2.3,0.1,2.2
Khyri Thomas,7.5,2.3,0.8,2.7,0.4,1.3,0.3,0.4,0.2,0.6,0.8,0.3,0.2,0.2,0.8
Klay Thompson,34.0,21.5,8.4,18.0,3.1,7.7,1.7,2.0,0.5,3.4,3.8,2.4,1.5,0.6,2.0
Kobi Simmons,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosta Koufos,11.9,3.7,1.7,3.6,0.0,0.0,0.2,0.6,1.2,3.0,4.2,0.9,0.6,0.4,1.6
Kostas Antetokounmpo,5.3,1.0,0.0,1.5,0.0,0.0,1.0,2.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0
Kris Dunn,30.2,11.3,4.7,11.0,0.7,2.1,1.2,1.5,0.4,3.7,4.1,6.0,2.3,0.5,3.6
Kyle Anderson,29.8,8.0,3.5,6.4,0.2,0.8,0.9,1.5,1.1,4.7,5.8,3.0,1.3,0.9,2.6
Kyle Korver,19.1,8.6,2.9,6.9,2.0,5.0,0.9,1.0,0.1,2.2,2.3,1.2,0.8,0.2,1.5
Kyle Kuzma,33.1,18.7,7.1,15.5,1.8,6.0,2.7,3.6,0.9,4.6,5.5,2.5,1.9,0.4,2.4
Kyle Lowry,34.1,14.2,4.7,11.4,2.4,7.0,2.5,3.0,0.6,4.2,4.8,8.7,2.8,0.5,2.6
Kyle O'Quinn,8.2,3.5,1.5,3.0,0.0,0.3,0.4,0.5,0.6,2.0,2.6,1.2,0.7,0.6,1.5
Kyrie Irving,33.0,23.8,9.0,18.5,2.6,6.5,3.2,3.7,1.1,3.9,5.0,6.9,2.6,0.5,2.5
LaMarcus Aldridge,33.2,21.3,8.4,16.3,0.1,0.5,4.3,5.1,3.1,6.1,9.2,2.4,1.8,1.3,2.2
Lance Stephenson,16.5,7.2,2.7,6.4,1.1,2.9,0.7,1.1,0.5,2.7,3.2,2.1,1.3,0.1,1.6
Lance Thomas,17.0,4.5,1.7,4.3,0.5,1.7,0.6,0.8,0.5,2.1,2.5,0.6,0.5,0.2,1.8
Landry Shamet,22.8,9.1,3.0,7.1,2.1,5.0,0.9,1.2,0.3,1.4,1.7,1.5,0.6,0.1,2.0
Langston Galloway,21.8,8.4,2.9,7.3,1.7,4.8,1.0,1.2,0.6,1.5,2.1,1.1,0.3,0.1,1.7
Larry Nance Jr.,26.8,9.4,3.7,7.1,0.5,1.5,1.4,2.0,2.5,5.7,8.2,3.2,1.4,0.6,2.9
Lauri Markkanen,32.3,18.7,6.6,15.3,2.3,6.4,3.3,3.8,1.4,7.6,9.0,1.4,1.6,0.6,2.3
LeBron James,35.2,27.4,10.1,19.9,2.0,5.9,5.1,7.6,1.0,7.4,8.5,8.3,3.6,0.6,1.7
Lonnie Walker IV,6.9,2.6,0.9,2.7,0.3,0.8,0.5,0.6,0.0,1.0,1.0,0.5,0.2,0.2,0.4
Lonzo Ball,30.3,9.9,3.9,9.7,1.6,4.9,0.4,1.0,1.1,4.2,5.3,5.4,2.2,0.4,2.4
Lorenzo Brown,8.2,2.1,0.9,2.7,0.2,1.1,0.1,0.1,0.2,1.0,1.2,1.1,0.6,0.2,0.8
Lou Williams,26.6,20.0,6.5,15.2,1.4,3.9,5.7,6.5,0.5,2.4,3.0,5.4,2.4,0.1,1.1
Luc Mbah a Moute,15.3,5.0,2.0,4.5,0.5,1.5,0.5,1.3,0.5,1.3,1.8,0.5,0.5,0.3,2.0
Luka Doncic,32.2,21.2,7.0,16.5,2.3,7.1,4.8,6.7,1.2,6.6,7.8,6.0,3.4,0.3,1.9
Luke Kennard,22.8,9.7,3.6,8.3,1.7,4.3,0.8,1.0,0.2,2.7,2.9,1.8,0.9,0.2,1.5
Luke Kornet,17.0,7.0,2.3,6.2,1.5,4.2,0.8,1.0,0.6,2.3,2.9,1.2,0.5,0.9,0.9
Luol Deng,17.8,7.1,2.7,5.4,0.6,2.0,1.1,1.6,0.9,2.4,3.3,0.8,0.6,0.4,1.1
Malachi Richardson,4.7,1.4,0.4,1.3,0.4,1.1,0.2,0.2,0.1,0.5,0.6,0.0,0.4,0.0,0.6
Malcolm Brogdon,28.6,15.6,5.9,11.7,1.6,3.8,2.2,2.4,1.0,3.5,4.5,3.2,1.4,0.2,1.6
Malcolm Miller,6.7,3.5,1.1,2.6,1.0,2.1,0.3,0.4,0.1,0.4,0.5,0.1,0.1,0.1,0.5
Malik Beasley,23.2,11.3,4.3,9.1,2.0,5.0,0.7,0.8,0.4,2.0,2.5,1.2,0.7,0.1,1.4
Malik Monk,17.2,8.9,3.1,8.0,1.5,4.5,1.2,1.4,0.2,1.7,1.9,1.6,1.2,0.3,1.5
MarShon Brooks,13.3,6.6,2.6,5.8,0.5,1.9,0.8,1.1,0.4,1.1,1.6,0.9,0.7,0.1,1.1
Marc Gasol,30.8,13.6,4.9,11.0,1.3,3.5,2.4,3.2,1.0,6.9,7.9,4.4,2.0,1.1,2.7
Marcin Gortat,16.0,5.0,2.1,4.0,0.0,0.0,0.7,1.0,1.4,4.1,5.6,1.4,1.1,0.5,2.0
Marco Belinelli,23.0,10.5,3.6,8.7,1.9,5.0,1.4,1.6,0.2,2.3,2.5,1.7,0.9,0.1,1.5
Marcus Derrickson,6.1,4.2,1.5,3.0,0.9,1.8,0.4,0.5,0.7,0.5,1.2,0.1,0.3,0.1,0.8
Marcus Morris Sr.,27.9,13.9,5.0,11.3,1.9,5.2,1.9,2.3,1.0,5.1,6.1,1.5,1.2,0.3,2.4
Marcus Smart,27.5,8.9,3.0,7.1,1.6,4.3,1.3,1.6,0.7,2.2,2.9,4.0,1.5,0.4,2.5
Mario Hezonja,20.8,8.8,3.3,8.0,0.7,2.6,1.5,2.0,0.5,3.6,4.1,1.5,1.5,0.1,1.9
Markelle Fultz,22.5,8.2,3.4,8.2,0.2,0.7,1.1,1.9,1.4,2.3,3.7,3.1,1.3,0.3,2.7
Markieff Morris,21.9,9.4,3.5,8.3,1.2,3.5,1.2,1.6,1.1,3.5,4.6,1.4,0.9,0.4,3.0
Marquese Chriss,11.6,4.2,1.6,4.2,0.4,1.7,0.7,1.0,0.9,2.4,3.3,0.5,0.8,0.3,1.9
Marvin Bagley III,25.3,14.9,5.7,11.4,0.5,1.5,2.9,4.2,2.6,5.0,7.6,1.0,1.6,1.0,1.9
Marvin Williams,28.4,10.1,3.7,8.7,1.9,5.1,0.9,1.1,1.0,4.4,5.4,1.2,0.6,0.8,2.1
Mason Plumlee,21.1,7.8,3.2,5.4,0.0,0.1,1.4,2.4,2.0,4.4,6.4,3.0,1.5,0.9,3.1
Matthew Dellavedova,16.9,5.9,2.0,5.0,0.9,2.7,0.9,1.1,0.1,1.5,1.6,3.8,1.4,0.0,1.6
Maurice Harkless,23.6,7.7,3.2,6.5,0.6,2.0,0.8,1.2,1.3,3.2,4.5,1.2,0.8,0.9,2.7
Maxi Kleber,21.2,6.8,2.5,5.4,1.1,3.1,0.8,1.0,1.3,3.4,4.6,1.0,0.8,1.1,2.0
Melvin Frazier Jr.,4.4,1.5,0.7,2.1,0.0,0.6,0.1,0.4,0.3,0.2,0.5,0.1,0.1,0.0,0.6
Meyers Leonard,14.4,5.9,2.2,4.0,0.8,1.8,0.7,0.8,0.8,3.0,3.8,1.2,0.7,0.1,1.7
Michael Beasley,10.7,7.0,2.9,5.9,0.1,0.7,1.1,1.5,0.5,1.8,2.3,1.0,1.0,0.4,1.6
Michael Carter-Williams,13.3,4.8,1.6,4.4,0.4,1.4,1.1,1.9,0.7,1.8,2.5,2.5,0.7,0.5,1.7
Michael Kidd-Gilchrist,18.4,6.7,2.5,5.2,0.3,0.7,1.5,1.9,1.4,2.5,3.8,1.0,0.7,0.6,2.4
Mikal Bridges,29.5,8.3,3.0,6.9,1.3,3.8,1.2,1.4,0.7,2.5,3.2,2.1,0.9,0.5,2.5
Mike Conley,33.5,21.1,7.0,16.0,2.2,6.1,4.9,5.8,0.6,2.8,3.4,6.4,1.9,0.3,1.8
Mike Muscala,20.4,7.0,2.3,5.6,1.4,4.0,1.1,1.3,0.9,2.9,3.8,1.2,0.8,0.6,2.0
Mike Scott,17.7,5.8,2.1,5.3,1.3,3.2,0.3,0.4,0.5,2.9,3.5,0.8,0.6,0.2,2.0
Miles Bridges,21.2,7.5,3.0,6.4,0.8,2.5,0.7,1.0,0.8,3.2,4.0,1.2,0.6,0.6,1.4
Miles Plumlee,9.6,4.4,1.8,2.7,0.0,0.0,0.9,1.7,0.9,1.3,2.2,0.9,0.6,0.2,0.8
Milos Teodosic,10.0,3.2,1.1,2.7,0.7,1.8,0.3,0.5,0.2,0.9,1.1,2.1,1.4,0.1,1.8
Mitchell Creek,9.4,4.2,1.6,3.2,0.0,0.4,1.0,1.4,1.2,1.2,2.4,1.2,0.2,0.0,0.6
Mitchell Robinson,20.6,7.3,3.1,4.4,0.0,0.0,1.2,2.0,2.7,3.7,6.4,0.6,0.5,2.4,3.3
Mo Bamba,16.3,6.2,2.5,5.2,0.4,1.5,0.8,1.3,1.4,3.6,5.0,0.8,0.9,1.4,2.2
Monte Morris,24.0,10.4,4.2,8.6,1.1,2.8,0.8,1.0,0.4,1.9,2.4,3.6,0.6,0.0,1.2
Montrezl Harrell,26.3,16.6,6.7,10.8,0.0,0.2,3.2,5.0,2.2,4.3,6.5,2.0,1.6,1.3,3.1
Moritz Wagner,10.4,4.8,1.7,4.0,0.5,1.8,1.0,1.2,0.4,1.6,2.0,0.6,0.9,0.3,1.3
Myles Turner,28.6,13.3,5.1,10.5,1.0,2.6,2.0,2.7,1.4,5.8,7.2,1.6,1.4,2.7,2.6
Naz Mitrou-Long,6.0,1.1,0.4,1.4,0.1,0.8,0.1,0.1,0.1,0.4,0.4,1.1,0.6,0.1,0.7
Nemanja Bjelica,23.2,9.6,3.7,7.7,1.3,3.3,0.9,1.2,1.6,4.1,5.8,1.9,1.1,0.7,2.6
Nene,13.0,3.6,1.4,2.8,0.0,0.1,0.7,1.1,0.8,2.1,2.9,0.6,0.3,0.4,2.1
Nerlens Noel,13.7,4.9,2.1,3.6,0.0,0.0,0.7,1.0,1.6,2.6,4.2,0.6,0.6,1.2,2.2
Nick Young,9.3,2.3,0.8,2.3,0.8,2.0,0.0,0.0,0.0,0.3,0.3,0.5,0.5,0.3,1.0
Nicolas Batum,31.4,9.3,3.4,7.5,1.5,4.0,1.0,1.2,0.9,4.3,5.2,3.3,1.6,0.6,1.9
Nik Stauskas,14.9,5.9,2.0,5.0,1.0,2.8,0.8,0.9,0.3,1.6,1.9,1.2,0.8,0.1,0.7
Nikola Jokic,31.3,20.1,7.7,15.1,1.0,3.4,3.6,4.4,2.9,8.0,10.8,7.3,3.1,0.7,2.9
Nikola Mirotic,27.1,15.2,5.2,11.8,2.5,6.9,2.3,2.7,1.3,6.1,7.4,1.2,1.0,0.7,2.3
Nikola Vucevic,31.4,20.8,8.8,16.9,1.1,2.9,2.2,2.8,2.8,9.2,12.0,3.8,2.0,1.1,2.0
Noah Vonleh,25.3,8.4,3.0,6.5,0.7,2.0,1.6,2.3,1.7,6.1,7.8,1.9,1.3,0.8,2.6
Norman Powell,18.8,8.6,3.2,6.7,1.1,2.8,1.0,1.3,0.3,2.1,2.3,1.5,1.1,0.2,1.6
OG Anunoby,20.2,7.0,2.7,6.0,1.0,3.0,0.5,0.9,0.9,2.1,2.9,0.7,0.8,0.3,2.1
Okaro White,2.1,0.0,0.0,0.7,0.0,0.7,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0
Omari Spellman,17.5,5.9,2.1,5.3,1.0,2.8,0.7,1.0,1.6,2.7,4.2,1.0,0.7,0.5,1.5
Omri Casspi,14.5,6.3,2.4,4.5,0.4,1.2,1.1,1.6,0.5,2.7,3.2,0.7,0.6,0.3,1.0
Otto Porter Jr.,30.1,13.9,5.3,11.5,1.9,4.6,1.4,1.7,1.0,4.6,5.6,2.1,1.2,0.6,1.9
P.J. Dozier,8.5,3.2,1.3,3.5,0.3,1.3,0.2,0.3,1.0,1.8,2.8,0.8,0.0,0.0,0.3
P.J. Tucker,34.2,7.3,2.5,6.4,1.8,4.7,0.5,0.7,1.5,4.4,5.8,1.2,0.8,0.5,3.1
Pascal Siakam,31.8,16.9,6.5,11.8,1.0,2.7,3.0,3.8,1.6,5.3,6.9,3.1,1.9,0.7,3.0
Pat Connaughton,20.7,6.9,2.7,5.7,1.1,3.3,0.5,0.7,1.0,3.2,4.2,2.0,0.5,0.4,1.3
Patrick Beverley,27.4,7.6,2.5,6.1,1.4,3.6,1.2,1.6,1.0,4.0,5.0,3.8,1.1,0.6,3.4
