Player,MIN,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK
Ryan Anderson,29.4,13.6,4.5,10.7,2.8,7.0,1.8,2.1,1.6,3.0,4.6,0.9,0.8,0.2,2.0
Ryan Kelly,6.9,1.6,0.5,1.8,0.3,0.6,0.3,0.4,0.1,1.1,1.1,0.5,0.3,0.3,0.3
Salah Mejri,12.4,2.9,1.2,1.9,0.0,0.0,0.5,0.8,1.3,2.9,4.2,0.2,0.5,0.8,2.1
Sam Dekker,18.4,6.5,2.6,5.6,0.8,2.4,0.5,0.9,1.2,2.5,3.7,1.0,0.5,0.3,1.1
Sasha Vujacic,9.7,3.0,1.0,3.2,0.5,1.8,0.4,0.6,0.3,1.1,1.4,1.2,0.4,0.0,0.9
Sean Kilpatrick,25.1,13.1,4.4,10.5,1.5,4.4,2.9,3.5,0.3,3.7,4.0,2.2,1.9,0.1,1.7
Semaj Christon,15.2,2.9,1.2,3.5,0.2,1.0,0.3,0.5,0.3,1.1,1.4,2.0,0.7,0.1,1.2
Serge Ibaka,30.7,14.8,6.0,12.4,1.6,4.0,1.4,1.6,1.6,5.2,6.8,0.9,1.3,1.6,2.7
Sergio Rodriguez,22.3,7.8,3.1,7.9,1.4,3.7,0.3,0.4,0.3,2.0,2.3,5.1,1.9,0.1,1.4
Seth Curry,29.0,12.8,4.8,10.0,2.0,4.6,1.2,1.4,0.4,2.2,2.6,2.7,1.3,0.1,1.8
Shabazz Muhammad,19.4,9.9,3.7,7.7,0.6,1.9,1.9,2.4,1.1,1.7,2.8,0.4,0.7,0.1,1.1
Shabazz Napier,9.7,4.1,1.4,3.5,0.6,1.7,0.7,0.9,0.2,1.0,1.2,1.3,0.8,0.0,0.7
Shaun Livingston,17.7,5.1,2.3,4.2,0.0,0.0,0.6,0.8,0.4,1.6,2.0,1.8,0.8,0.3,1.6
Shawn Long,13.0,8.2,3.4,6.1,0.4,1.1,1.1,1.9,2.3,2.4,4.7,0.7,0.7,0.5,2.7
Sheldon Mac,9.6,3.0,1.0,2.5,0.2,1.0,0.8,0.9,0.1,1.0,1.1,0.5,0.2,0.1,0.6
Shelvin Mack,21.9,7.8,3.1,6.9,0.7,2.2,1.0,1.4,0.4,1.9,2.3,2.8,1.6,0.1,1.8
Skal Labissiere,18.5,8.8,3.5,6.6,0.1,0.2,1.6,2.2,1.5,3.4,4.9,0.8,1.1,0.4,1.9
Solomon Hill,29.7,7.0,2.3,6.0,1.2,3.4,1.3,1.6,0.6,3.2,3.8,1.8,1.0,0.4,2.3
Spencer Dinwiddie,22.6,7.3,2.3,5.1,0.6,1.7,2.1,2.7,0.5,2.3,2.8,3.1,1.1,0.4,2.0
Spencer Hawes,14.8,6.2,2.5,5.1,0.5,1.5,0.8,1.0,0.7,2.8,3.5,1.5,0.9,0.6,1.4
Stanley Johnson,17.8,4.4,1.7,4.7,0.6,2.0,0.5,0.7,0.5,2.0,2.5,1.4,0.9,0.3,1.6
Stephen Curry,33.4,25.3,8.5,18.3,4.1,10.0,4.1,4.6,0.8,3.7,4.5,6.6,3.0,0.2,2.3
Stephen Zimmerman,5.7,1.2,0.5,1.6,0.0,0.0,0.2,0.3,0.6,1.3,1.8,0.2,0.2,0.3,0.9
Steve Novak,2.7,0.6,0.3,0.9,0.1,0.8,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.1
Steven Adams,29.9,11.3,4.7,8.2,0.0,0.0,2.0,3.2,3.5,4.2,7.7,1.1,1.8,1.0,2.4
T.J. McConnell,26.3,6.9,2.9,6.3,0.1,0.7,0.9,1.1,0.5,2.6,3.1,6.6,2.0,0.1,1.7
T.J. Warren,31.0,14.4,6.1,12.3,0.4,1.5,1.8,2.3,1.9,3.2,5.1,1.1,0.9,0.6,2.7
Taj Gibson,25.5,10.8,4.7,9.1,0.0,0.2,1.4,2.0,2.0,4.2,6.2,0.9,1.3,0.8,2.1
Tarik Black,16.3,5.7,2.2,4.4,0.0,0.0,1.2,1.6,2.1,3.0,5.1,0.6,0.9,0.7,2.6
Taurean Prince,16.6,5.7,1.9,4.8,0.6,1.7,1.3,1.6,0.4,2.2,2.7,0.9,1.0,0.5,1.6
Terrence Jones,23.5,10.8,4.3,9.1,0.4,1.4,1.9,3.1,1.2,4.5,5.7,1.1,0.9,1.0,1.2
Terrence Ross,25.1,11.0,4.2,9.6,1.8,5.0,0.8,1.0,0.2,2.4,2.6,1.1,0.9,0.4,1.8
Terry Rozier,17.1,5.5,2.0,5.6,0.8,2.4,0.7,0.9,0.5,2.5,3.1,1.8,0.6,0.1,0.9
Thabo Sefolosha,25.7,7.2,2.8,6.4,0.7,1.9,0.9,1.2,0.9,3.5,4.4,1.7,0.9,0.5,1.6
Thaddeus Young,30.2,11.0,4.9,9.3,0.6,1.6,0.6,1.2,1.8,4.3,6.1,1.6,1.3,0.4,1.8
Thomas Robinson,11.7,5.0,2.2,4.1,0.0,0.0,0.6,1.4,1.8,2.9,4.6,0.6,1.0,0.2,1.6
Thon Maker,9.9,4.0,1.5,3.2,0.5,1.3,0.6,0.9,0.7,1.3,2.0,0.4,0.3,0.5,1.5
Tiago Splitter,9.5,4.9,1.8,3.9,0.3,0.8,1.1,1.4,1.0,1.8,2.8,0.5,0.8,0.1,1.0
Tim Frazier,23.5,7.1,2.5,6.2,0.6,2.0,1.5,2.0,0.5,2.1,2.7,5.2,1.6,0.1,2.0
Tim Hardaway Jr.,27.3,14.5,5.3,11.5,1.9,5.3,2.1,2.7,0.4,2.4,2.8,2.3,1.3,0.2,1.3
Tim Quarterman,5.0,1.9,0.8,1.8,0.3,0.8,0.0,0.2,0.3,0.6,0.9,0.7,0.7,0.2,0.4
Timofey Mozgov,20.4,7.4,3.1,6.1,0.0,0.0,1.2,1.4,1.9,3.0,4.9,0.8,1.3,0.6,2.5
Timothe Luwawu-Cabarrot,17.2,6.4,2.1,5.2,0.7,2.3,1.5,1.8,0.4,1.8,2.2,1.1,1.1,0.1,2.2
Tobias Harris,31.3,16.1,6.2,13.0,1.3,3.8,2.3,2.8,0.8,4.3,5.1,1.7,1.2,0.5,1.6
Tomas Satoransky,12.6,2.7,1.1,2.6,0.2,0.6,0.4,0.6,0.4,1.0,1.5,1.6,0.7,0.1,1.1
Toney Douglas,16.4,4.9,1.8,4.9,0.3,1.8,1.0,1.2,0.5,2.0,2.5,2.3,0.9,0.2,2.1
Tony Allen,27.0,9.1,3.9,8.4,0.2,0.8,1.1,1.8,2.3,3.2,5.5,1.4,1.4,0.4,2.5
Tony Parker,25.2,10.1,4.2,9.0,0.4,1.1,1.3,1.9,0.1,1.7,1.8,4.5,1.4,0.0,1.5
Tony Snell,29.2,8.5,3.1,6.8,1.8,4.4,0.6,0.7,0.3,2.8,3.1,1.2,0.7,0.2,1.6
Treveon Graham,7.0,2.1,0.7,1.5,0.3,0.6,0.4,0.6,0.2,0.6,0.8,0.2,0.1,0.0,0.7
Trevor Ariza,34.7,11.7,4.1,10.0,2.4,6.9,1.2,1.6,0.7,5.1,5.7,2.2,0.9,0.3,1.7
Trevor Booker,24.7,10.0,4.3,8.3,0.4,1.1,1.0,1.5,2.0,6.0,8.0,1.9,1.8,0.4,2.1
Trey Burke,12.3,5.0,2.0,4.5,0.5,1.2,0.4,0.5,0.1,0.7,0.8,1.8,0.8,0.1,0.9
Trey Lyles,16.3,6.2,2.2,6.2,0.9,2.9,0.8,1.1,0.7,2.6,3.3,1.0,0.9,0.3,1.4
Tristan Thompson,30.0,8.1,3.4,5.6,0.0,0.0,1.4,2.7,3.7,5.5,9.2,1.0,0.8,1.1,2.3
Troy Daniels,17.7,8.2,2.8,7.4,2.1,5.3,0.6,0.8,0.3,1.2,1.5,0.7,0.7,0.1,1.3
Troy Williams,18.6,6.2,2.4,5.6,0.6,2.1,0.7,1.1,0.5,1.8,2.3,0.8,1.1,0.3,2.0
Ty Lawson,25.1,9.9,3.4,7.6,0.5,1.7,2.5,3.1,0.6,2.0,2.6,4.8,1.9,0.1,1.7
Tyler Ennis,11.1,4.3,1.7,3.9,0.5,1.3,0.4,0.5,0.2,0.7,0.8,1.6,0.8,0.0,1.1
Tyler Johnson,29.8,13.7,4.9,11.3,1.3,3.4,2.7,3.5,0.7,3.3,4.0,3.2,1.2,0.6,2.4
Tyler Ulis,18.4,7.3,3.0,7.2,0.3,1.3,0.9,1.2,0.3,1.2,1.6,3.7,1.3,0.1,1.2
Tyler Zeller,10.3,3.5,1.5,3.1,0.0,0.0,0.4,0.8,0.8,1.6,2.4,0.8,0.4,0.4,1.2
Tyreke Evans,19.7,10.3,3.8,9.3,1.1,3.0,1.7,2.3,0.3,3.1,3.4,3.1,1.5,0.2,1.5
Tyson Chandler,27.6,8.4,3.3,4.9,0.0,0.0,1.9,2.6,3.3,8.2,11.5,0.6,1.4,0.5,2.7
Tyus Jones,12.9,3.5,1.3,3.0,0.4,1.2,0.6,0.7,0.2,1.0,1.1,2.6,0.6,0.1,0.8
Udonis Haslem,8.1,1.9,0.7,1.4,0.0,0.2,0.6,0.9,0.5,1.8,2.3,0.4,0.5,0.1,1.4
Victor Oladipo,33.2,15.9,6.1,13.9,1.9,5.3,1.7,2.3,0.6,3.8,4.3,2.6,1.8,0.3,2.3
Vince Carter,24.7,8.0,2.6,6.7,1.5,4.1,1.2,1.6,0.5,2.6,3.1,1.8,0.7,0.5,2.2
Wade Baldwin IV,12.3,3.2,1.1,3.5,0.1,0.7,0.9,1.1,0.3,1.1,1.4,1.8,1.2,0.2,1.2
Wayne Ellington,24.2,10.5,3.7,9.0,2.4,6.4,0.6,0.7,0.3,1.8,2.1,1.1,0.5,0.1,1.1
Wayne Selden,16.9,5.1,1.8,4.1,0.5,2.0,1.0,1.6,0.1,1.1,1.1,0.9,0.9,0.1,1.3
Wesley Johnson,11.9,2.7,1.1,2.9,0.4,1.7,0.2,0.3,0.4,2.3,2.7,0.3,0.3,0.4,1.2
Wesley Matthews,34.2,13.5,4.6,11.6,2.4,6.6,2.0,2.5,0.2,3.3,3.5,2.9,1.4,0.2,2.2
Will Barton,28.4,13.7,4.9,11.1,1.5,3.9,2.4,3.2,1.0,3.4,4.3,3.4,1.6,0.5,1.8
Willie Cauley-Stein,18.9,8.1,3.4,6.4,0.0,0.0,1.3,2.0,1.1,3.4,4.5,1.1,0.9,0.6,2.0
Willie Reed,14.5,5.3,2.3,4.0,0.0,0.1,0.7,1.2,1.8,2.9,4.7,0.4,0.4,0.7,1.9
Willy Hernangomez,18.4,8.2,3.4,6.5,0.1,0.2,1.3,1.7,2.4,4.6,7.0,1.3,1.4,0.5,2.1
Wilson Chandler,30.9,15.7,6.1,13.2,1.5,4.6,2.0,2.7,1.5,5.0,6.5,2.0,1.6,0.4,2.4
Yogi Ferrell,26.0,10.0,3.5,8.6,1.5,3.8,1.6,1.9,0.4,2.0,2.4,3.7,1.5,0.2,2.0
Zach LaVine,37.2,18.9,6.9,15.1,2.6,6.6,2.5,3.0,0.4,3.0,3.4,3.0,1.8,0.2,2.2
Zach Randolph,24.5,14.1,5.9,13.2,0.3,1.3,1.9,2.6,2.5,5.7,8.2,1.7,1.4,0.1,1.9
Zaza Pachulia,18.1,6.1,2.3,4.4,0.0,0.0,1.4,1.8,2.0,3.9,5.9,1.9,1.2,0.5,2.4
