Player,MIN,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK
Kentavious Caldwell-Pope,25.5,9.3,3.4,7.3,1.3,3.5,1.1,1.5,0.6,1.5,2.1,1.6,0.9,0.2,1.9
Kevin Hervey,5.2,1.7,0.7,2.7,0.3,2.0,0.0,0.0,0.1,1.1,1.2,0.5,0.0,0.1,0.4
Kevin Huerter,31.4,12.2,4.5,10.9,2.3,6.0,0.9,1.1,0.6,3.4,4.1,3.8,1.6,0.5,2.5
Kevin Knox II,17.9,6.4,2.2,6.2,1.0,3.1,1.0,1.6,0.4,2.4,2.8,0.9,0.7,0.4,1.6
Kevin Love,31.8,17.6,5.8,13.0,2.6,7.0,3.3,3.9,1.0,8.8,9.8,3.2,2.5,0.3,1.6
Kevin Porter Jr.,23.2,10.0,3.7,8.4,1.1,3.2,1.5,2.0,0.4,2.8,3.2,2.2,1.9,0.3,2.7
Kevon Looney,13.1,3.4,1.5,4.0,0.1,0.7,0.5,0.6,1.4,1.9,3.3,1.0,0.6,0.3,1.7
Khem Birch,19.2,4.4,1.5,3.0,0.0,0.0,1.4,2.1,1.9,2.7,4.6,1.0,0.6,0.5,1.9
Khris Middleton,29.9,20.9,7.6,15.3,2.4,5.7,3.4,3.7,0.7,5.5,6.2,4.3,2.2,0.1,2.3
Khyri Thomas,7.7,2.1,0.6,2.1,0.6,1.8,0.3,0.5,0.1,0.0,0.1,0.4,0.4,0.0,1.1
Kostas Antetokounmpo,4.0,1.4,0.6,0.6,0.0,0.0,0.2,0.4,0.4,0.2,0.6,0.4,0.2,0.0,0.4
Kris Dunn,24.9,7.3,3.0,6.7,0.6,2.2,0.8,1.1,0.5,3.2,3.6,3.4,1.3,0.3,3.1
Kristaps Porzingis,31.8,20.4,7.0,16.4,2.5,7.1,4.0,5.0,1.8,7.7,9.5,1.8,1.6,2.0,3.2
Ky Bowman,22.6,7.4,3.0,7.1,0.7,2.4,0.8,0.9,0.5,2.2,2.7,2.9,1.6,0.2,2.3
Kyle Alexander,6.7,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.5,0.0,0.5
Kyle Anderson,19.8,5.8,2.3,4.9,0.4,1.3,0.8,1.2,0.9,3.4,4.3,2.4,1.0,0.6,1.7
Kyle Guy,3.2,1.3,0.7,1.7,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3
Kyle Korver,16.6,6.7,2.2,5.1,1.7,4.1,0.6,0.7,0.3,1.8,2.1,1.2,0.8,0.2,1.3
Kyle Kuzma,25.0,12.8,4.8,11.0,1.4,4.5,1.9,2.5,0.9,3.6,4.5,1.3,1.5,0.4,2.1
Kyle Lowry,36.2,19.4,5.8,13.8,2.8,8.0,5.1,5.9,0.6,4.5,5.0,7.5,3.1,0.4,3.3
Kyle O'Quinn,10.8,3.5,1.4,2.9,0.2,0.9,0.4,0.7,1.2,2.8,4.0,1.8,0.7,0.8,1.3
Kyrie Irving,32.9,27.4,10.0,20.8,2.8,7.1,4.7,5.1,1.1,4.1,5.2,6.4,2.6,0.5,2.7
LaMarcus Aldridge,33.1,18.9,7.4,15.0,1.2,3.0,3.0,3.6,1.9,5.5,7.4,2.4,1.4,1.6,2.4
Lance Thomas,14.0,3.4,1.1,3.3,0.6,1.9,0.6,0.6,0.3,1.6,1.9,0.9,0.9,0.0,1.6
Landry Shamet,27.4,9.3,3.0,7.4,2.1,5.6,1.2,1.4,0.1,1.8,1.9,1.9,0.8,0.2,2.7
Langston Galloway,25.8,10.3,3.6,8.2,2.0,5.0,1.1,1.3,0.5,1.8,2.3,1.5,0.6,0.2,1.5
Larry Nance Jr.,26.3,10.1,4.1,7.7,1.0,2.8,0.9,1.3,1.9,5.4,7.3,2.2,1.1,0.4,1.6
Lauri Markkanen,29.8,14.7,5.0,11.8,2.2,6.3,2.5,3.1,1.2,5.1,6.3,1.5,1.6,0.5,1.9
LeBron James,34.6,25.3,9.6,19.4,2.2,6.3,3.9,5.7,1.0,6.9,7.8,10.2,3.9,0.5,1.8
Lonnie Walker IV,16.2,6.4,2.5,5.9,0.7,1.7,0.7,1.0,0.4,1.9,2.3,1.1,0.7,0.2,1.3
Lonzo Ball,32.1,11.8,4.4,10.9,2.3,6.3,0.7,1.2,1.1,5.0,6.1,7.0,3.1,0.6,2.0
Lou Williams,28.7,18.2,6.0,14.4,1.7,4.8,4.5,5.2,0.5,2.6,3.1,5.6,2.8,0.2,1.2
Louis King,6.2,2.0,0.8,2.1,0.4,1.1,0.0,0.3,0.1,0.9,1.0,0.5,0.2,0.0,1.0
Luc Mbah a Moute,8.2,1.7,0.7,1.7,0.0,0.7,0.3,0.7,0.3,0.3,0.7,0.0,0.3,0.0,0.0
Luguentz Dort,22.8,6.8,2.4,6.1,0.8,2.8,1.2,1.5,0.7,1.6,2.3,0.8,0.6,0.1,2.7
Luka Doncic,33.6,28.8,9.5,20.6,2.8,8.9,7.0,9.2,1.3,8.1,9.4,8.8,4.3,0.2,2.5
Luka Samanic,16.1,5.3,1.7,5.3,1.0,2.7,1.0,1.3,0.3,3.0,3.3,2.0,0.7,0.7,2.0
Luke Kennard,32.9,15.8,5.4,12.2,2.6,6.5,2.4,2.7,0.3,3.2,3.5,4.1,1.5,0.2,2.3
Luke Kornet,15.5,6.0,2.3,5.2,0.9,3.0,0.6,0.8,0.6,1.7,2.3,0.9,0.4,0.7,1.5
Malcolm Brogdon,30.9,16.5,6.0,13.8,1.4,4.3,3.1,3.4,0.9,4.0,4.9,7.1,2.4,0.2,1.8
Malcolm Miller,5.8,1.3,0.4,1.0,0.3,0.8,0.1,0.3,0.1,0.5,0.6,0.4,0.1,0.1,0.6
Malik Beasley,22.0,11.2,4.1,9.7,1.9,5.0,1.0,1.2,0.3,2.4,2.7,1.4,1.0,0.1,1.4
Malik Monk,21.3,10.3,3.9,8.9,1.1,3.7,1.5,1.8,0.5,2.4,2.9,2.1,1.4,0.3,1.3
Malik Newman,3.7,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Marc Gasol,26.4,7.5,2.7,6.3,1.3,3.4,0.8,1.1,0.7,5.5,6.3,3.3,1.3,0.9,2.8
Marco Belinelli,15.5,6.3,2.2,5.5,1.2,3.1,0.8,1.0,0.1,1.6,1.7,1.2,0.3,0.0,0.8
Marcus Morris Sr.,31.2,16.7,5.7,13.1,2.3,5.6,2.9,3.5,1.0,4.1,5.0,1.4,1.6,0.5,2.9
Marcus Smart,32.0,12.9,4.3,11.4,2.3,6.6,2.1,2.5,0.7,3.1,3.8,4.9,1.7,0.5,2.7
Marial Shayok,7.0,2.8,0.8,3.0,0.5,1.5,0.8,1.0,0.3,1.5,1.8,0.3,0.8,0.3,1.0
Mario Hezonja,16.4,4.8,1.7,4.1,0.5,1.5,0.9,1.1,0.6,2.9,3.5,0.9,0.8,0.2,2.0
Markelle Fultz,27.7,12.1,5.0,10.7,0.5,1.9,1.6,2.2,0.6,2.7,3.3,5.1,2.0,0.2,2.0
Markieff Morris,20.5,9.7,3.5,7.9,1.5,3.9,1.1,1.5,0.7,3.1,3.8,1.3,1.3,0.3,2.3
Marko Guduric,11.0,3.9,1.4,3.6,0.6,1.9,0.5,0.6,0.3,1.3,1.7,1.0,0.8,0.2,0.8
Marques Bolden,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
Marquese Chriss,20.3,9.3,3.6,6.5,0.1,0.7,2.0,2.6,1.9,4.3,6.2,1.9,1.3,1.1,2.1
Marvin Bagley III,25.7,14.2,6.0,12.8,0.3,1.7,1.9,2.4,2.2,5.2,7.5,0.8,1.4,0.9,3.3
Marvin Williams,19.5,5.9,2.1,4.6,1.0,2.7,0.8,1.0,0.5,2.6,3.2,1.0,0.6,0.5,1.8
Mason Plumlee,17.3,7.2,2.9,4.7,0.0,0.1,1.4,2.5,1.6,3.6,5.2,2.5,1.3,0.6,2.3
Matisse Thybulle,19.8,4.7,1.7,4.1,0.9,2.4,0.4,0.6,0.7,1.0,1.6,1.2,0.8,0.7,2.2
Matt Mooney,4.7,0.5,0.3,1.0,0.0,0.5,0.0,0.0,0.0,0.8,0.8,0.3,0.0,0.3,0.3
Matt Thomas,10.7,4.9,1.8,3.7,1.1,2.4,0.2,0.3,0.2,1.3,1.5,0.5,0.4,0.0,0.9
Matthew Dellavedova,14.4,3.1,1.1,3.1,0.4,1.6,0.6,0.6,0.3,1.0,1.3,3.2,1.0,0.0,1.4
Maurice Harkless,23.0,5.8,2.3,4.6,0.5,1.6,0.6,1.1,0.9,3.0,3.9,1.1,0.9,0.5,2.4
Max Strus,3.1,2.5,1.0,1.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5
Maxi Kleber,25.5,9.1,3.2,6.9,1.6,4.3,1.1,1.3,1.5,3.7,5.2,1.2,0.8,1.1,2.4
Melvin Frazier Jr.,6.6,2.1,0.8,1.8,0.4,0.8,0.1,0.2,0.1,0.4,0.5,0.2,0.3,0.1,0.6
Meyers Leonard,20.3,6.1,2.3,4.6,1.0,2.5,0.4,0.5,0.6,4.5,5.1,1.1,0.8,0.3,2.1
Mfiondu Kabengele,5.4,3.5,1.2,2.7,0.8,1.7,0.4,0.4,0.1,0.8,0.9,0.2,0.2,0.2,0.8
Michael Carter-Williams,18.5,7.2,2.5,5.8,0.5,1.7,1.8,2.1,1.0,2.2,3.3,2.4,1.2,0.5,1.9
Michael Frazier II,11.1,2.1,0.5,2.2,0.3,1.8,0.7,1.1,0.1,0.7,0.8,0.2,0.4,0.0,1.7
Michael Kidd-Gilchrist,11.2,2.4,0.9,2.6,0.2,0.8,0.4,0.6,0.6,2.1,2.7,0.6,0.6,0.2,1.5
Michael Porter Jr.,16.4,9.3,3.5,7.0,1.1,2.7,1.1,1.3,1.2,3.5,4.7,0.8,0.9,0.5,1.8
Mikal Bridges,28.0,9.1,3.4,6.6,1.0,2.7,1.4,1.7,0.9,3.1,4.0,1.8,1.0,0.6,2.2
Mike Conley,29.0,14.4,4.9,12.1,2.0,5.4,2.4,3.0,0.7,2.5,3.2,4.4,2.0,0.1,2.2
Mike Muscala,12.2,4.8,1.6,4.0,1.1,3.0,0.4,0.5,0.3,2.0,2.3,0.9,0.4,0.3,1.2
Mike Scott,17.8,6.0,2.2,5.1,1.2,3.2,0.4,0.5,1.0,2.7,3.6,0.8,0.4,0.1,1.4
Miles Bridges,30.7,13.0,4.9,11.6,1.5,4.6,1.6,2.0,1.4,4.2,5.6,1.8,1.5,0.7,2.0
Mitchell Robinson,23.2,9.7,4.1,5.6,0.0,0.0,1.4,2.4,3.0,4.0,7.0,0.6,0.6,2.0,3.2
Miye Oni,10.9,3.5,1.2,3.2,0.7,1.9,0.4,0.5,0.5,1.2,1.7,0.4,0.4,0.2,0.9
Mo Bamba,14.2,5.4,2.1,4.6,0.6,1.7,0.5,0.7,1.6,3.3,4.9,0.7,0.7,1.4,1.9
Monte Morris,22.4,9.0,3.6,7.8,0.9,2.4,1.0,1.2,0.3,1.5,1.9,3.5,0.7,0.2,1.0
Montrezl Harrell,27.8,18.6,7.5,12.9,0.0,0.3,3.7,5.6,2.6,4.5,7.1,1.7,1.7,1.1,2.3
Moritz Wagner,18.6,8.7,3.2,5.9,0.6,1.8,1.7,2.1,1.2,3.6,4.9,1.2,1.5,0.4,3.4
Moses Brown,3.6,1.2,0.4,1.1,0.0,0.0,0.3,0.9,0.3,1.2,1.6,0.1,0.3,0.1,0.8
Mychal Mulder,29.1,11.0,3.7,9.6,2.3,7.4,1.3,1.7,0.4,2.9,3.3,1.1,0.7,0.1,2.9
Myles Turner,29.4,12.1,4.3,9.5,1.4,4.0,2.0,2.7,1.4,5.2,6.6,1.2,1.4,2.1,2.7
Nassir Little,11.9,3.6,1.4,3.1,0.3,1.2,0.6,0.9,0.6,1.6,2.3,0.5,0.3,0.3,1.5
Naz Mitrou-Long,9.4,2.8,1.2,3.4,0.4,2.4,0.0,0.0,0.0,1.4,1.4,1.6,0.6,0.2,0.4
Naz Reid,16.5,9.0,3.3,8.1,1.1,3.2,1.2,1.8,1.1,3.0,4.1,1.2,0.7,0.7,2.8
Nemanja Bjelica,27.9,11.5,4.4,9.1,1.9,4.4,1.0,1.2,1.5,4.8,6.4,2.8,1.4,0.6,3.0
Nerlens Noel,18.5,7.4,3.0,4.4,0.0,0.0,1.3,1.7,1.5,3.4,4.9,0.9,1.1,1.5,2.7
Nic Claxton,12.5,4.4,1.8,3.2,0.1,0.5,0.7,1.4,1.3,1.7,2.9,1.1,0.6,0.5,0.9
Nickeil Alexander-Walker,12.6,5.7,2.1,5.7,1.0,2.8,0.5,0.8,0.2,1.6,1.8,1.9,1.1,0.2,1.2
Nicolas Batum,23.0,3.6,1.3,3.7,0.6,2.2,0.4,0.5,1.1,3.4,4.5,3.0,1.0,0.4,1.9
Nicolo Melli,17.4,6.6,2.3,5.4,1.2,3.4,0.9,1.2,0.6,2.4,3.0,1.4,0.8,0.4,2.1
Nigel Williams-Goss,5.0,1.4,0.5,1.6,0.2,0.7,0.2,0.2,0.2,0.4,0.6,0.6,0.3,0.1,0.6
Nikola Jokic,32.0,19.9,7.7,14.7,1.1,3.5,3.4,4.1,2.3,7.5,9.7,7.0,3.1,0.6,3.0
Nikola Vucevic,32.2,19.6,8.0,16.7,1.6,4.7,2.1,2.7,2.3,8.6,10.9,3.6,1.4,0.8,2.2
Noah Vonleh,10.5,3.7,1.4,2.6,0.1,0.4,0.7,0.9,1.0,2.4,3.4,0.8,0.6,0.2,1.1
Norman Powell,28.4,16.0,5.7,11.5,2.1,5.3,2.5,2.9,0.5,3.2,3.7,1.8,1.5,0.4,2.1
Norvel Pelle,9.7,2.4,1.0,2.0,0.0,0.0,0.3,0.6,0.8,2.2,3.0,0.3,0.8,1.3,2.3
OG Anunoby,29.9,10.6,4.1,8.2,1.3,3.3,1.0,1.5,1.2,4.1,5.3,1.6,1.1,0.7,2.4
Omari Spellman,18.1,7.6,2.6,6.0,0.9,2.2,1.5,1.9,1.6,2.9,4.5,1.0,1.1,0.5,1.3
Oshae Brissett,7.1,1.9,0.7,1.9,0.2,0.8,0.4,0.5,0.5,0.9,1.4,0.4,0.4,0.1,0.9
Otto Porter Jr.,23.6,11.9,4.4,10.0,1.7,4.4,1.4,1.9,0.9,2.5,3.4,1.8,0.8,0.4,2.2
P.J. Dozier,14.2,5.8,2.2,5.4,0.6,1.7,0.7,1.0,0.3,1.6,1.9,2.2,0.9,0.2,1.6
P.J. Tucker,34.3,6.9,2.5,5.9,1.5,4.2,0.5,0.7,1.6,5.1,6.6,1.6,1.0,0.5,3.2
P.J. Washington,30.3,12.2,4.6,10.2,1.5,4.0,1.5,2.3,1.0,4.4,5.4,2.1,1.6,0.8,2.7
Pascal Siakam,35.2,22.9,8.3,18.4,2.2,6.1,4.0,5.1,1.1,6.3,7.3,3.5,2.5,0.9,2.8
Pat Connaughton,18.6,5.4,2.0,4.5,0.8,2.5,0.5,0.6,0.9,3.3,4.2,1.6,0.8,0.5,1.0
Patrick Beverley,26.3,7.9,2.9,6.7,1.6,4.0,0.6,0.9,1.1,4.1,5.2,3.6,1.3,0.5,3.1
Patrick McCaw,24.5,4.6,1.8,4.4,0.6,1.9,0.4,0.5,0.5,1.8,2.3,2.1,0.8,0.1,1.6
Patrick Patterson,13.2,4.9,1.6,3.9,1.1,2.9,0.6,0.7,0.6,2.0,2.6,0.7,0.4,0.1,0.9
Patty Mills,22.5,11.6,3.9,9.1,2.3,6.1,1.5,1.7,0.3,1.3,1.6,1.8,0.8,0.1,1.6
Paul George,29.6,21.5,7.1,16.3,3.3,7.9,4.0,4.5,0.5,5.2,5.7,3.9,2.6,0.4,2.4
Paul Millsap,24.3,11.6,4.1,8.6,1.1,2.4,2.3,2.8,1.9,3.8,5.7,1.6,1.4,0.6,2.9
Paul Watson,8.7,3.1,1.0,2.6,0.4,1.2,0.7,0.9,0.2,1.5,1.7,0.8,0.3,0.1,0.5
Quinn Cook,11.5,5.1,2.1,4.9,0.7,1.9,0.3,0.3,0.3,0.9,1.2,1.1,0.8,0.0,0.6
Quinndary Weatherspoon,7.1,1.1,0.5,1.5,0.1,0.5,0.1,0.2,0.1,0.5,0.6,1.0,0.5,0.1,0.7
RJ Barrett,30.4,14.3,5.2,13.0,1.1,3.5,2.8,4.5,0.9,4.1,5.0,2.6,2.2,0.3,2.2
Rajon Rondo,20.5,7.1,2.9,6.8,0.9,2.6,0.6,0.9,0.5,2.5,3.0,5.0,1.9,0.0,1.2
Raul Neto,12.4,5.1,1.9,4.1,0.6,1.6,0.7,0.9,0.2,0.9,1.1,1.8,0.9,0.1,0.9
Rayjon Tucker,8.1,3.1,1.0,2.2,0.2,0.9,1.0,1.2,0.2,0.9,1.0,0.3,0.4,0.1,0.5
Reggie Bullock,23.6,8.1,3.1,7.7,1.3,3.8,0.6,0.7,0.4,1.9,2.3,1.4,0.7,0.1,1.9
Reggie Jackson,24.0,11.9,4.3,10.5,1.8,4.7,1.5,1.7,0.5,2.4,3.0,4.1,1.6,0.2,1.9
Richaun Holmes,28.2,12.3,5.1,7.8,0.0,0.0,2.1,2.7,2.9,5.3,8.1,1.0,1.2,1.3,3.8
Ricky Rubio,31.0,13.0,4.4,10.6,1.2,3.3,3.0,3.5,0.7,4.0,4.7,8.8,2.7,0.2,2.6
Robert Covington,30.5,12.4,4.4,10.3,2.3,6.9,1.4,1.8,0.9,5.7,6.6,1.3,1.5,1.3,3.1
Robert Williams III,13.4,5.2,2.2,3.0,0.0,0.0,0.8,1.2,1.4,3.0,4.4,0.9,0.7,1.2,1.8
Robin Lopez,14.5,5.4,2.2,4.5,0.5,1.6,0.4,0.8,0.8,1.6,2.4,0.7,1.0,0.7,1.5
Rodions Kurucs,14.5,4.6,1.7,3.8,0.7,1.9,0.5,0.8,0.5,2.4,2.9,1.1,1.0,0.1,1.9
Rodney Hood,29.5,11.0,4.1,8.2,1.7,3.4,1.0,1.3,0.5,3.0,3.4,1.5,0.9,0.2,2.2
Rodney McGruder,15.6,3.3,1.3,3.2,0.4,1.6,0.3,0.6,0.5,2.2,2.7,0.6,0.4,0.1,1.3
Romeo Langford,11.6,2.5,0.9,2.5,0.2,0.8,0.6,0.8,0.5,0.8,1.3,0.4,0.3,0.3,1.0
Rondae Hollis-Jefferson,18.7,7.0,2.6,5.5,0.1,0.4,1.8,2.4,1.8,2.9,4.7,1.8,1.0,0.4,1.9
Royce O'Neale,28.9,6.3,2.2,5.1,1.3,3.4,0.6,0.8,0.4,5.1,5.5,2.5,0.9,0.5,2.8
Rudy Gay,21.8,10.8,4.0,8.9,1.1,3.3,1.8,2.0,0.9,4.5,5.4,1.7,1.3,0.5,1.5
Rudy Gobert,34.3,15.1,5.7,8.2,0.0,0.0,3.7,5.9,3.4,10.1,13.5,1.5,1.9,2.0,3.2
Rui Hachimura,30.1,13.5,5.3,11.4,0.5,1.8,2.4,2.9,1.6,4.5,6.1,1.8,1.1,0.2,2.2
Russell Westbrook,36.0,27.2,10.6,22.5,1.0,3.7,5.1,6.7,1.8,6.2,7.9,7.0,4.5,0.4,3.5
