Player,MIN,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK
Norvel Pelle,6.4,1.5,0.6,1.2,0.0,0.0,0.3,0.5,0.5,1.0,1.5,0.2,0.2,0.7,1.1
OG Anunoby,33.3,15.9,5.8,12.1,2.4,6.1,1.9,2.4,1.3,4.3,5.5,2.2,1.7,0.7,2.7
Obi Toppin,11.0,4.1,1.7,3.4,0.4,1.4,0.3,0.4,0.4,1.8,2.2,0.5,0.4,0.2,0.9
Onyeka Okongwu,12.0,4.6,1.9,3.0,0.0,0.1,0.7,1.1,1.2,2.0,3.3,0.4,0.6,0.7,2.0
Oshae Brissett,24.7,10.9,3.5,7.2,1.6,3.7,2.4,3.1,1.4,4.1,5.5,0.9,0.5,1.0,1.5
Otto Porter Jr.,21.7,9.7,3.5,8.1,1.4,3.7,1.3,1.5,1.0,4.4,5.4,2.0,0.9,0.1,1.5
P.J. Dozier,21.8,7.7,3.0,7.1,0.9,3.0,0.8,1.3,0.7,2.9,3.6,1.8,0.9,0.4,1.7
P.J. Tucker,26.1,3.7,1.3,3.4,0.8,2.3,0.4,0.5,1.0,2.9,3.9,1.2,0.8,0.4,2.4
P.J. Washington,30.5,12.9,4.7,10.7,1.8,4.5,1.7,2.3,1.5,5.1,6.5,2.5,2.0,1.2,2.7
Pascal Siakam,35.8,21.4,7.8,17.2,1.3,4.4,4.4,5.4,1.7,5.5,7.2,4.5,2.3,0.7,3.1
Pat Connaughton,22.8,6.8,2.4,5.6,1.5,3.9,0.4,0.6,0.9,3.9,4.8,1.2,0.5,0.3,1.4
Patrick Beverley,22.5,7.5,2.5,5.9,1.5,3.8,1.0,1.2,0.8,2.4,3.2,2.1,0.9,0.8,2.9
Patrick McCaw,6.7,1.0,0.2,0.2,0.0,0.0,0.6,0.6,0.2,0.4,0.6,0.8,0.0,0.0,1.2
Patrick Patterson,15.3,5.2,1.9,4.3,1.1,2.9,0.3,0.4,0.5,1.5,2.0,0.8,0.3,0.2,1.2
Patrick Williams,27.9,9.2,3.6,7.4,0.8,1.9,1.3,1.8,0.9,3.7,4.6,1.4,1.4,0.6,1.8
Patty Mills,24.8,10.8,3.7,9.0,2.4,6.3,1.0,1.1,0.3,1.4,1.7,2.4,1.0,0.0,1.2
Paul George,33.7,23.3,8.2,17.6,3.2,7.7,3.7,4.2,0.8,5.8,6.6,5.2,3.3,0.4,2.4
Paul Millsap,20.8,9.0,3.4,7.2,0.9,2.6,1.3,1.8,1.4,3.3,4.7,1.8,0.9,0.6,2.0
Paul Reed,6.8,3.4,1.6,3.0,0.0,0.2,0.2,0.3,1.2,1.2,2.3,0.5,0.5,0.5,1.1
Paul Watson,11.0,4.1,1.4,3.0,1.1,2.4,0.2,0.3,0.1,1.5,1.7,0.6,0.3,0.1,1.3
Payton Pritchard,19.2,7.7,2.8,6.3,1.5,3.8,0.6,0.7,0.5,1.9,2.4,1.8,0.8,0.1,1.6
Precious Achiuwa,12.1,5.0,2.0,3.7,0.0,0.0,0.9,1.8,1.2,2.2,3.4,0.5,0.7,0.5,1.5
Quinn Cook,6.8,3.3,1.3,3.0,0.5,1.1,0.3,0.3,0.1,0.7,0.7,0.8,0.3,0.0,0.4
Quinndary Weatherspoon,6.1,2.3,0.8,1.8,0.1,0.3,0.7,0.8,0.2,0.4,0.6,0.4,0.5,0.1,0.9
R.J. Hampton,17.4,6.9,2.7,6.1,0.5,1.7,1.1,1.6,0.6,2.9,3.5,1.7,1.0,0.2,1.2
RJ Barrett,34.9,17.6,6.5,14.7,1.7,4.3,2.9,3.8,0.9,4.8,5.8,3.0,1.9,0.3,2.6
Rajon Rondo,17.1,5.4,2.1,4.8,0.8,2.0,0.4,0.4,0.4,2.0,2.4,4.4,1.8,0.1,1.2
Raul Neto,21.9,8.7,3.3,7.0,1.0,2.6,1.2,1.3,0.4,2.0,2.4,2.3,0.8,0.1,1.7
Ray Spalding,9.4,2.0,1.0,2.0,0.0,0.5,0.0,1.0,1.0,1.0,2.0,0.0,1.5,1.0,1.5
Rayjon Tucker,4.9,2.4,0.6,1.3,0.1,0.5,1.0,1.4,0.1,0.7,0.8,0.4,0.3,0.0,0.6
Reggie Bullock,30.0,10.9,3.8,8.6,2.5,6.1,0.8,0.8,0.2,3.2,3.4,1.5,0.7,0.2,2.2
Reggie Jackson,23.0,10.7,3.9,8.7,1.8,4.2,1.0,1.2,0.4,2.5,2.9,3.1,1.1,0.1,1.9
Reggie Perry,8.1,3.0,1.2,3.0,0.2,0.8,0.4,0.5,1.0,1.8,2.8,0.5,0.6,0.2,1.5
Richaun Holmes,29.2,14.2,6.0,9.4,0.0,0.2,2.2,2.8,2.4,5.9,8.3,1.7,1.2,1.6,3.5
Ricky Rubio,26.1,8.6,2.8,7.3,1.0,3.1,1.9,2.2,0.4,2.9,3.3,6.4,1.6,0.1,2.0
Robert Covington,32.0,8.5,2.9,7.3,1.9,5.1,0.7,0.9,0.9,5.8,6.7,1.7,0.9,1.2,2.8
Robert Franks,14.4,6.1,1.9,4.0,0.7,2.1,1.7,1.9,0.9,1.1,2.0,0.7,0.3,0.4,1.1
Robert Williams III,18.9,8.0,3.6,5.0,0.0,0.0,0.9,1.4,2.6,4.3,6.9,1.8,1.0,1.8,2.0
Robert Woodard II,3.5,1.5,0.6,1.5,0.1,0.5,0.2,0.6,0.3,0.9,1.2,0.2,0.1,0.2,0.3
Robin Lopez,19.1,9.0,3.8,6.0,0.1,0.3,1.4,1.9,2.0,1.8,3.8,0.8,1.1,0.6,1.5
Rodions Kurucs,5.9,1.5,0.5,1.5,0.3,1.0,0.1,0.2,0.2,0.9,1.1,0.5,0.6,0.2,0.8
Rodney Hood,17.1,4.5,1.7,4.7,0.6,2.1,0.4,0.5,0.4,1.5,1.9,1.0,0.7,0.1,1.3
Rodney McGruder,12.1,5.7,2.3,4.4,0.7,1.5,0.4,0.5,0.5,0.9,1.4,1.0,0.4,0.1,0.8
Romeo Langford,15.7,3.1,1.2,3.3,0.3,1.0,0.5,0.7,0.7,1.3,1.9,0.7,0.6,0.3,1.3
Rondae Hollis-Jefferson,9.8,2.5,0.8,1.6,0.0,0.1,0.8,1.5,1.0,1.4,2.4,1.2,0.2,0.4,1.4
Royce O'Neale,31.6,7.0,2.5,5.5,1.5,3.9,0.5,0.6,1.2,5.6,6.8,2.5,1.2,0.5,2.6
Rudy Gay,21.6,11.4,4.2,10.0,1.7,4.4,1.3,1.6,0.7,4.1,4.8,1.4,1.0,0.6,1.8
Rudy Gobert,30.8,14.3,5.5,8.2,0.0,0.1,3.3,5.3,3.4,10.1,13.5,1.3,1.7,2.7,2.3
Rui Hachimura,31.5,13.8,5.4,11.4,0.8,2.4,2.2,2.8,0.9,4.6,5.5,1.4,1.2,0.1,2.1
Russell Westbrook,36.4,22.2,8.4,19.0,1.3,4.2,4.2,6.4,1.7,9.9,11.5,11.7,4.8,0.4,2.9
Ryan Arcidiacono,10.2,3.1,1.1,2.7,0.6,1.5,0.3,0.5,0.1,1.4,1.5,1.3,0.2,0.0,1.1
Saben Lee,16.3,5.6,2.1,4.4,0.2,0.5,1.3,1.9,0.4,1.6,2.0,3.6,1.1,0.3,1.6
Saddiq Bey,27.3,12.2,4.0,9.9,2.5,6.6,1.8,2.1,0.6,3.9,4.5,1.4,0.9,0.2,1.6
Sam Merrill,7.8,3.0,1.1,2.4,0.7,1.6,0.1,0.1,0.2,0.8,1.0,0.7,0.3,0.0,0.6
Sean McDermott,8.8,2.2,0.7,1.8,0.3,1.2,0.4,0.4,0.3,0.7,1.1,0.2,0.2,0.2,0.4
Sekou Doumbouya,15.5,5.1,1.9,5.0,0.5,2.1,0.8,1.1,0.7,1.9,2.6,0.8,0.8,0.2,1.7
Semi Ojeleye,17.0,4.6,1.6,3.9,1.0,2.8,0.4,0.6,0.6,2.1,2.6,0.7,0.4,0.0,1.0
Serge Ibaka,23.3,11.1,4.5,8.9,1.0,2.8,1.0,1.3,1.8,4.9,6.7,1.8,1.1,1.1,1.9
Seth Curry,28.7,12.5,4.5,9.7,2.2,4.9,1.2,1.4,0.2,2.2,2.4,2.7,1.1,0.1,1.7
Shai Gilgeous-Alexander,33.7,23.7,8.2,16.1,2.0,4.9,5.3,6.5,0.5,4.2,4.7,5.9,3.0,0.7,2.0
Shake Milton,23.2,13.0,4.8,10.6,1.1,3.2,2.3,2.8,0.5,1.8,2.3,3.1,1.6,0.3,2.1
Shaquille Harrison,9.8,2.1,0.8,2.3,0.1,0.5,0.5,0.6,0.2,1.2,1.4,0.7,0.3,0.1,1.0
Sindarius Thornwell,10.3,2.0,0.7,2.2,0.3,1.1,0.2,0.4,0.1,0.7,0.9,1.0,0.3,0.1,0.7
Skylar Mays,8.2,3.8,1.3,3.0,0.4,1.2,0.7,0.8,0.3,0.8,1.1,0.9,0.3,0.1,0.5
Solomon Hill,21.3,4.5,1.5,4.2,1.0,3.0,0.5,0.6,0.6,2.4,3.0,1.1,0.6,0.2,1.6
Spencer Dinwiddie,21.4,6.7,2.0,5.3,0.7,2.3,2.0,2.0,0.0,4.3,4.3,3.0,1.7,0.3,1.3
Stanley Johnson,16.5,4.4,1.5,3.8,0.7,2.2,0.7,0.9,0.5,2.0,2.5,1.5,0.9,0.3,1.9
Stephen Curry,34.2,32.0,10.4,21.7,5.3,12.7,5.7,6.3,0.5,5.0,5.5,5.8,3.4,0.1,1.9
Sterling Brown,24.1,8.2,2.9,6.6,1.8,4.2,0.5,0.6,0.7,3.6,4.4,1.4,0.8,0.2,1.9
Steven Adams,27.7,7.6,3.3,5.3,0.0,0.1,1.0,2.3,3.7,5.2,8.9,1.9,1.3,0.7,1.9
Svi Mykhailiuk,20.1,8.5,3.2,7.7,1.6,4.8,0.6,0.8,0.4,2.1,2.5,1.7,1.3,0.2,1.0
T.J. Leaf,5.1,1.7,0.7,1.4,0.0,0.0,0.3,0.3,0.0,0.7,0.7,0.1,0.3,0.1,0.1
T.J. McConnell,26.0,8.6,4.0,7.1,0.2,0.7,0.5,0.7,0.8,2.9,3.7,6.6,2.0,0.3,1.6
T.J. Warren,29.3,15.5,6.8,12.8,0.0,1.8,2.0,2.5,0.5,3.0,3.5,1.3,1.0,0.0,4.0
Tacko Fall,7.1,2.5,1.1,1.5,0.0,0.0,0.3,0.8,0.8,1.9,2.7,0.2,0.3,1.1,1.2
Taj Gibson,20.8,5.4,2.2,3.5,0.1,0.3,0.9,1.2,2.2,3.4,5.6,0.8,0.5,1.1,2.2
Talen Horton-Tucker,20.1,9.0,3.4,7.5,0.6,2.0,1.5,2.0,0.4,2.2,2.6,2.8,1.6,0.3,2.0
Taurean Prince,22.1,9.5,3.2,8.0,1.5,3.8,1.6,1.9,0.5,3.0,3.5,1.9,1.1,0.6,1.8
Terance Mann,18.9,7.0,2.7,5.2,0.6,1.4,1.2,1.4,0.8,2.8,3.6,1.6,0.6,0.2,1.9
Terence Davis,17.6,8.7,3.2,7.5,1.6,4.4,0.7,0.9,0.3,2.2,2.5,1.4,1.0,0.2,1.6
Terrance Ferguson,3.8,0.2,0.1,0.5,0.0,0.4,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.5
Terrence Ross,29.3,15.6,5.5,13.4,1.9,5.7,2.6,3.0,0.3,3.1,3.4,2.3,1.6,0.5,1.9
Terry Rozier,34.5,20.4,7.4,16.4,3.2,8.3,2.4,2.9,0.7,3.7,4.4,4.2,1.9,0.4,1.7
Thaddeus Young,24.3,12.1,5.4,9.7,0.2,0.7,1.0,1.7,2.5,3.8,6.2,4.3,2.0,0.6,2.2
Thanasis Antetokounmpo,9.7,2.9,1.2,2.4,0.1,0.5,0.4,0.9,0.9,1.2,2.2,0.8,0.8,0.2,1.3
Theo Maledon,27.3,10.1,3.5,9.4,1.6,4.8,1.6,2.1,0.4,2.9,3.2,3.5,2.2,0.2,1.9
Theo Pinson,2.0,0.1,0.1,0.5,0.0,0.5,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.2
Thomas Bryant,27.1,14.3,5.9,9.1,0.9,2.1,1.6,2.4,1.8,4.3,6.1,1.5,1.1,0.8,3.1
Thon Maker,9.6,3.8,1.3,2.3,0.0,0.3,1.3,1.4,1.0,1.3,2.3,0.5,0.4,0.5,0.9
Tim Frazier,12.4,1.6,0.6,4.0,0.0,1.6,0.4,1.2,0.0,1.6,1.6,3.2,0.8,0.2,1.4
Tim Hardaway Jr.,28.4,16.6,5.8,13.0,3.0,7.6,2.0,2.5,0.3,3.0,3.3,1.8,0.9,0.2,1.6
Timothe Luwawu-Cabarrot,18.1,6.4,2.2,6.1,1.3,4.1,0.6,0.7,0.5,1.7,2.2,1.2,0.7,0.1,1.7
Tobias Harris,32.5,19.5,7.6,14.9,1.3,3.4,2.9,3.3,1.0,5.8,6.8,3.5,1.7,0.8,1.9
Tomas Satoransky,22.5,7.7,2.9,5.7,0.7,2.0,1.2,1.4,0.5,1.9,2.4,4.7,1.7,0.2,1.5
Tony Bradley,16.3,7.1,3.1,4.7,0.0,0.1,0.9,1.3,2.0,3.7,5.7,0.9,0.8,0.7,1.5
Tony Snell,21.1,5.3,1.9,3.6,1.3,2.3,0.2,0.2,0.4,2.0,2.4,1.3,0.4,0.2,1.6
Torrey Craig,16.1,5.5,2.2,4.5,0.8,2.1,0.3,0.4,1.1,2.8,3.9,1.0,0.5,0.5,1.7
Trae Young,33.7,25.3,7.7,17.7,2.2,6.3,7.7,8.7,0.6,3.3,3.9,9.4,4.1,0.2,1.8
Tre Jones,7.3,2.5,1.0,2.1,0.1,0.1,0.5,0.5,0.2,0.4,0.6,1.1,0.4,0.0,0.4
Tremont Waters,9.1,3.8,1.3,3.2,0.6,1.5,0.6,0.7,0.2,0.6,0.8,2.4,1.0,0.0,0.7
Trent Forrest,10.1,2.9,1.1,2.4,0.2,0.9,0.6,0.6,0.4,1.1,1.5,1.5,0.7,0.1,0.7
Trevor Ariza,28.0,9.4,3.3,8.0,1.7,4.8,1.1,1.5,0.9,3.9,4.8,1.8,0.7,0.6,1.8
Trey Burke,14.7,6.6,2.4,5.7,0.9,2.6,0.8,0.9,0.2,0.7,0.9,1.3,0.5,0.1,1.0
Trey Lyles,15.6,5.0,1.9,3.9,0.6,1.7,0.7,1.0,0.4,3.3,3.7,0.6,0.3,0.0,0.6
Tristan Thompson,23.8,7.6,3.1,6.0,0.0,0.1,1.3,2.2,3.1,5.0,8.1,1.2,1.1,0.6,2.2
Troy Brown Jr.,15.4,4.7,1.8,4.2,0.6,2.1,0.4,0.6,0.6,2.5,3.1,0.9,0.6,0.2,1.4
Ty Jerome,23.9,10.7,3.9,8.7,2.2,5.1,0.8,1.0,0.3,2.5,2.8,3.6,1.4,0.2,1.8
Ty-Shon Alexander,3.2,0.6,0.2,0.8,0.1,0.6,0.1,0.1,0.1,0.5,0.7,0.4,0.2,0.1,0.1
Tyler Bey,3.9,1.0,0.4,1.2,0.1,0.2,0.2,0.3,0.4,0.6,1.1,0.2,0.2,0.1,0.3
Tyler Cook,13.7,4.9,2.2,3.2,0.0,0.1,0.5,1.1,0.9,2.1,3.0,0.5,0.7,0.1,1.1
Tyler Herro,30.3,15.1,5.7,12.9,2.0,5.5,1.7,2.2,0.5,4.5,5.0,3.4,1.9,0.3,1.3
Tyler Johnson,17.5,5.4,1.8,4.7,1.2,3.4,0.5,0.5,0.2,1.8,2.0,1.2,0.4,0.0,1.1
Tyrell Terry,5.1,1.0,0.5,1.5,0.0,0.6,0.1,0.3,0.0,0.5,0.5,0.5,0.2,0.0,0.2
Tyrese Haliburton,30.1,13.0,5.0,10.7,2.1,5.1,0.8,1.0,0.7,2.3,3.0,5.3,1.6,0.5,1.4
Tyrese Maxey,15.3,8.0,3.2,7.0,0.5,1.7,1.0,1.1,0.2,1.5,1.7,2.0,0.7,0.2,1.3
Tyus Jones,17.5,6.3,2.5,5.9,0.6,2.0,0.6,0.6,0.3,1.7,2.0,3.7,0.7,0.1,0.4
Udoka Azubuike,3.8,1.1,0.3,0.6,0.0,0.0,0.5,0.7,0.3,0.6,0.9,0.0,0.2,0.3,0.6
Udonis Haslem,2.7,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Vernon Carey Jr.,6.0,2.4,0.9,1.9,0.1,0.4,0.5,0.6,0.3,1.1,1.4,0.1,0.3,0.3,0.7
Victor Oladipo,32.7,19.8,7.1,17.5,2.4,7.2,3.2,4.2,0.4,4.5,4.8,4.6,2.5,0.4,2.5
Vincent Poirier,3.9,0.8,0.3,1.2,0.0,0.1,0.2,0.6,0.6,0.8,1.4,0.2,0.4,0.3,0.8
Vlatko Cancar,6.9,2.1,0.8,1.8,0.2,0.8,0.2,0.3,0.3,1.0,1.2,0.3,0.3,0.0,0.4
Wayne Ellington,22.0,9.6,3.2,7.3,2.5,6.0,0.6,0.8,0.3,1.6,1.8,1.5,0.7,0.2,1.3
Wendell Carter Jr.,25.5,11.2,4.3,8.5,0.3,0.9,2.4,3.3,2.4,5.8,8.2,1.9,1.4,0.8,2.7
Wenyen Gabriel,11.5,3.4,1.1,2.9,0.6,1.5,0.5,0.8,1.0,1.6,2.6,0.5,0.7,0.4,1.5
Wes Iwundu,13.1,2.4,0.8,2.5,0.1,1.0,0.6,0.8,0.4,1.8,2.2,0.4,0.5,0.1,1.2
Wesley Matthews,19.5,4.8,1.5,4.3,1.1,3.4,0.6,0.7,0.3,1.3,1.6,0.9,0.4,0.3,1.4
Will Barton,31.0,12.7,4.6,10.9,1.8,4.6,1.7,2.2,0.7,3.3,4.0,3.2,1.7,0.4,1.7
Will Magnay,3.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Willie Cauley-Stein,17.1,5.3,2.2,3.4,0.0,0.2,0.9,1.5,1.2,3.2,4.5,0.7,0.5,0.8,2.4
Willy Hernangomez,18.0,7.8,3.2,5.7,0.0,0.2,1.3,2.0,2.5,4.6,7.1,1.1,0.7,0.5,1.4
Xavier Tillman Sr.,18.4,6.6,2.8,5.1,0.4,1.1,0.6,0.9,1.3,3.1,4.3,1.3,0.8,0.6,2.0
Yogi Ferrell,13.7,5.6,2.0,5.7,0.9,2.8,0.7,0.9,0.5,1.4,1.9,2.2,0.3,0.3,1.1
Yuta Watanabe,14.5,4.4,1.6,3.6,0.7,1.8,0.5,0.6,0.7,2.5,3.2,0.8,0.4,0.4,1.1
Zach LaVine,35.1,27.4,9.8,19.4,3.4,8.2,4.4,5.1,0.6,4.4,5.0,4.9,3.5,0.5,2.4
Zeke Nnaji,9.5,3.2,1.2,2.5,0.6,1.4,0.3,0.4,0.3,1.2,1.5,0.2,0.2,0.1,0.7
Zion Williamson,33.2,27.0,10.4,17.0,0.2,0.6,6.0,8.7,2.7,4.5,7.2,3.7,2.7,0.6,2.2
